[ 5.41830838e-01  6.33867681e-01 -3.75707394e-08],[ 0.55558062  0.6442911  -0.00288374],[ 0.56381947  0.66142666 -0.00305064],[ 0.56836259  0.67677772 -0.00244925],[ 0.57201374  0.68730718 -0.00128089],[ 0.55068505  0.67685634 -0.00196851],[ 0.55378419  0.69657069 -0.00163917],[ 0.55539179  0.70475411 -0.00131113],[ 0.55653512  0.71065521 -0.00092555],[ 5.42374849e-01  6.77464068e-01 -1.22964499e-04],[0.54496026 0.69732493 0.00103932],[0.54828274 0.70515019 0.00188556],[0.55057329 0.70955902 0.00231994],[0.53655106 0.6754964  0.00160065],[0.53935844 0.69114447 0.00256629],[0.54374182 0.69550633 0.0033903 ],[0.5465436  0.69673347 0.00388941],[0.53285253 0.67234415 0.00310222],[0.53548145 0.68383807 0.00460484],[0.53949958 0.68764061 0.00619511],[0.54247671 0.68811232 0.00737213]
[4.94684160e-01 3.23532701e-01 8.05845346e-08],[0.50056195 0.30421692 0.00334758],[0.50760502 0.28821862 0.00288297],[0.51498967 0.27944717 0.00097904],[ 0.52265704  0.27507505 -0.00073677],[5.05963504e-01 2.78042644e-01 4.78821632e-04],[ 0.51642907  0.26295653 -0.00330772],[ 0.52451873  0.25639054 -0.00578319],[ 0.53115964  0.25341442 -0.00708511],[ 0.50784123  0.28184983 -0.00361371],[ 0.52029455  0.2662493  -0.00664636],[ 0.5304901   0.26224142 -0.00836573],[ 0.53810674  0.26238853 -0.00938317],[ 0.51069903  0.28902006 -0.00758051],[ 0.52414167  0.27709204 -0.01027592],[ 0.5323602   0.27976951 -0.01074012],[ 0.53666091  0.28510776 -0.01070817],[ 0.5142554   0.29835993 -0.01139836],[ 0.52490753  0.29213288 -0.01249855],[ 0.53003478  0.29323512 -0.01177237],[ 0.53266931  0.29604885 -0.01100454]
[4.99047607e-01 3.24974924e-01 9.77455983e-08],[0.50434989 0.30636644 0.00284029],[0.51175004 0.29064852 0.00212897],[5.19586504e-01 2.82387912e-01 1.24917540e-04],[ 0.52716857  0.27868202 -0.00168043],[ 0.50962305  0.2806513  -0.00066033],[ 0.52085847  0.26524639 -0.00470756],[ 0.52928716  0.25801811 -0.00717475],[ 0.53603739  0.25463402 -0.00843553],[ 0.51182681  0.28485265 -0.00472806],[ 0.52456671  0.26841557 -0.00802557],[ 0.53505927  0.26387432 -0.00981193],[ 0.54288143  0.26351392 -0.01079217],[ 0.51495796  0.2926563  -0.00863399],[ 0.52843773  0.27916196 -0.01159182],[ 0.53686821  0.2815232  -0.01195066],[ 0.54141343  0.28645369 -0.01174664],[ 0.51864845  0.3026731  -0.01241319],[ 0.52897626  0.29550892 -0.0138583 ],[ 0.53448272  0.2954427  -0.01318907],[ 0.53768671  0.29718766 -0.01238224]
[5.01537263e-01 3.28063875e-01 9.02728061e-08],[0.50701034 0.31062263 0.00319528],[0.51403767 0.29463843 0.00286182],[0.52148843 0.28594896 0.00121653],[ 5.28617382e-01  2.81636238e-01 -2.57897103e-04],[ 5.11960268e-01  2.84220308e-01 -2.33689818e-04],[ 0.5230304   0.26802796 -0.00369409],[ 0.53077924  0.2598348  -0.00568167],[ 0.53681278  0.25535148 -0.00665386],[ 0.51431048  0.28784275 -0.00426025],[ 0.52708662  0.27067661 -0.00709723],[ 0.53723884  0.26581508 -0.00854933],[ 0.54488254  0.26524705 -0.00925229],[ 0.51767653  0.29513621 -0.00805107],[ 0.53067541  0.28116354 -0.01061288],[ 0.53882915  0.28307185 -0.01082367],[ 0.54364312  0.28747186 -0.01056921],[ 0.52160519  0.30476278 -0.01166634],[ 0.5314939   0.29747522 -0.01283371],[ 0.53703529  0.29753834 -0.01198407],[ 0.5406965   0.2993114  -0.01106148]
[5.01810610e-01 3.29093188e-01 1.01339801e-07],[0.50486749 0.31077176 0.00241864],[0.51163876 0.29447168 0.00139814],[ 0.51986778  0.28560078 -0.00072925],[ 0.52812886  0.28217605 -0.00269933],[ 0.51028073  0.28524056 -0.00221768],[ 0.52231044  0.2692591  -0.00643546],[ 0.53057945  0.26193202 -0.00880025],[ 0.53707427  0.25824264 -0.00993424],[ 0.51291305  0.2895523  -0.00592434],[ 0.52648634  0.27221778 -0.00939984],[ 0.53667003  0.26706475 -0.01100766],[ 0.54422063  0.26622751 -0.01186162],[ 0.51669163  0.29693925 -0.00939917],[ 0.53147656  0.28299317 -0.01250347],[ 0.53962332  0.28537366 -0.0126137 ],[ 0.54382575  0.29031199 -0.0121794 ],[ 0.52092046  0.30617863 -0.01272854],[ 0.53253746  0.29874152 -0.01415266],[ 0.53816777  0.29895926 -0.01337005],[ 0.54138321  0.30063561 -0.01246377]
[4.99275714e-01 3.29342306e-01 1.05372990e-07],[0.50250953 0.31135949 0.00217576],[0.5092057  0.29534897 0.0009007 ],[ 0.51699275  0.28609863 -0.00140643],[ 0.52494007  0.28232804 -0.00357352],[ 0.50779706  0.28658623 -0.00270128],[ 0.51930463  0.27013326 -0.00703184],[ 0.52734917  0.26193398 -0.00934594],[ 0.53365916  0.25764757 -0.01040183],[ 0.51021713  0.29079801 -0.00637582],[ 0.52315342  0.27306104 -0.00976035],[ 0.53329676  0.26745313 -0.01103067],[ 0.54076147  0.26643479 -0.01161525],[ 0.51386762  0.29807186 -0.00984712],[ 0.52794838  0.28357434 -0.01284249],[ 0.53608686  0.28499413 -0.01270297],[ 0.54028982  0.28933749 -0.01213386],[ 0.51804066  0.3071661  -0.01321236],[ 0.52916944  0.29988247 -0.01467363],[ 0.53473186  0.29979378 -0.01380953],[ 0.537714    0.30148667 -0.01283372]
[4.93889421e-01 3.29915196e-01 1.03852415e-07],[0.4972778  0.3119587  0.00272974],[0.50374895 0.29588965 0.00193049],[5.11560559e-01 2.87278026e-01 6.41219740e-05],[ 0.5195604   0.28458053 -0.00169211],[ 0.50279772  0.28721905 -0.00181571],[ 0.51382142  0.27095076 -0.00563862],[ 0.52142614  0.26266775 -0.00781416],[ 0.52743644  0.2581116  -0.00885862],[ 0.50530195  0.29122004 -0.00554899],[ 0.51772535  0.27355707 -0.00848456],[ 0.52772528  0.26776177 -0.00975664],[ 0.53529596  0.26664248 -0.01037555],[ 0.50890082  0.29844451 -0.00901583],[ 0.52289051  0.28452757 -0.01161386],[ 0.53108674  0.28534362 -0.01166861],[ 0.5355854   0.28918689 -0.01130002],[ 0.51312679  0.30788755 -0.01231331],[ 0.5244441   0.30124041 -0.01344188],[ 0.53004074  0.30089346 -0.01254245],[ 0.5332759   0.30225381 -0.01158601]
[4.87374038e-01 3.30330491e-01 1.06679579e-07],[0.49006677 0.31197652 0.00283689],[0.49657184 0.29592094 0.00198741],[5.04473209e-01 2.87690222e-01 7.84325221e-06],[ 0.51261258  0.28514639 -0.00183662],[ 0.495502    0.2875452  -0.00181297],[ 0.50633502  0.27139461 -0.00564453],[ 0.51396734  0.26341313 -0.00757654],[ 0.51997226  0.25946051 -0.00837366],[ 0.49842635  0.29126889 -0.00559548],[ 0.5111903   0.27325988 -0.00854937],[ 0.52124095  0.26787898 -0.00939689],[ 0.52840137  0.26725587 -0.00962132],[ 0.50242275  0.29835832 -0.00912851],[ 0.51730454  0.28468925 -0.01180663],[ 0.52526671  0.2865819  -0.01129147],[ 0.52871889  0.29131764 -0.01038127],[ 0.50693297  0.30766341 -0.01249342],[ 0.51946342  0.30094081 -0.01363829],[ 0.52514881  0.30131781 -0.01244266],[ 0.52782798  0.30316168 -0.01115449]
[4.79365110e-01 3.31728995e-01 1.08921114e-07],[0.48128769 0.31282231 0.00350896],[0.48733476 0.29683164 0.00290369],[0.49523154 0.28925434 0.0009748 ],[ 0.50298405  0.28712431 -0.00092442],[ 0.48713174  0.28798556 -0.00125805],[ 0.49860424  0.2714712  -0.00490755],[ 0.50650442  0.26371339 -0.00662093],[ 0.51277775  0.25993487 -0.00717969],[ 0.49066043  0.2918348  -0.00525912],[ 0.50377566  0.27340671 -0.00791387],[ 0.51374489  0.26798132 -0.00838067],[ 0.52048612  0.26730725 -0.00822841],[ 0.49509674  0.29898384 -0.0089676 ],[ 0.5103991   0.28425714 -0.01154116],[ 0.51787579  0.28725356 -0.01053727],[ 0.52035636  0.29325491 -0.00905688],[ 0.49972734  0.30831686 -0.01245974],[ 0.51244402  0.30056047 -0.01386553],[ 0.51803327  0.30138209 -0.01255818],[ 0.52018344  0.30399573 -0.01089732]
[4.70789224e-01 3.34229410e-01 9.93724711e-08],[0.47205776 0.31450856 0.00392754],[0.47737658 0.29797146 0.00375445],[0.48435497 0.29019612 0.00210664],[4.91960853e-01 2.88353831e-01 4.79725160e-04],[ 4.78399217e-01  2.89333493e-01 -2.88679294e-04],[ 0.48896208  0.27219903 -0.00376443],[ 0.49634081  0.26357388 -0.00540308],[ 0.50226671  0.25880292 -0.00594023],[ 0.48238793  0.29291356 -0.00455448],[ 0.49512029  0.27422556 -0.00721203],[ 0.50473237  0.26760089 -0.0077994 ],[ 0.5110957   0.26633126 -0.0076775 ],[ 0.48711616  0.30001563 -0.00853409],[ 0.50247794  0.2855005  -0.01115059],[ 0.50962675  0.28860784 -0.01012104],[ 0.5114792   0.29483432 -0.0084728 ],[ 0.49224845  0.30965382 -0.01228351],[ 0.50504524  0.3009409  -0.01347548],[ 0.50958216  0.30243939 -0.01182034],[ 0.5102042   0.30615312 -0.00983418]
[4.63951439e-01 3.37625444e-01 9.23428090e-08],[0.46444118 0.31785402 0.00385955],[0.46917078 0.30064857 0.00355347],[0.47636783 0.29191542 0.00190485],[4.84381467e-01 2.88932323e-01 3.92894057e-04],[ 0.4696148   0.29270035 -0.00128246],[ 0.47945014  0.27387607 -0.004908  ],[ 0.48670384  0.26516682 -0.0063156 ],[ 0.49257874  0.26077142 -0.00654757],[ 0.47383893  0.29644364 -0.00527474],[ 0.48599863  0.27641213 -0.00797231],[ 0.49567476  0.26983091 -0.00814764],[ 0.50213677  0.26872221 -0.00768608],[ 0.47900715  0.30345926 -0.00891977],[ 0.4942638   0.28761771 -0.01148771],[ 0.50141609  0.29035988 -0.01010229],[ 0.50336081  0.29636782 -0.00822171],[ 0.48453206  0.31273299 -0.01230414],[ 0.49760094  0.30366495 -0.01346858],[ 0.50233483  0.30446824 -0.01174712],[ 0.50328499  0.30740905 -0.00968847]
[4.58015710e-01 3.41498017e-01 8.95719481e-08],[0.45726046 0.32166234 0.00291968],[0.46174997 0.30393293 0.00261635],[0.46915179 0.29514939 0.00122758],[ 4.77162838e-01  2.91955113e-01 -3.30862458e-05],[ 0.46247768  0.29604706 -0.00110069],[ 0.47164854  0.27764755 -0.0042993 ],[ 0.47847912  0.26817489 -0.00584631],[ 0.48433298  0.26295009 -0.00637777],[ 0.46769151  0.2998195  -0.00459671],[ 0.47854644  0.28022033 -0.00667767],[ 0.48750639  0.27213743 -0.00722875],[ 0.49418083  0.26949421 -0.00732465],[ 0.47358     0.30687177 -0.00783882],[ 0.48724115  0.29139027 -0.01003747],[ 0.49412906  0.2915777  -0.00958601],[ 0.49680465  0.29556593 -0.00870447],[ 0.47944844  0.31612268 -0.01089778],[ 0.49133426  0.30718374 -0.01199926],[ 0.49570134  0.3071591  -0.0107562 ],[ 0.49709332  0.30933437 -0.00929672]
[4.57059890e-01 3.46383989e-01 8.76817268e-08],[0.45441774 0.32703406 0.00248287],[0.45768705 0.30952024 0.0017397 ],[4.64660883e-01 2.99632072e-01 1.22348443e-04],[ 0.47210577  0.29558116 -0.00140599],[ 0.4594709   0.30028614 -0.00292674],[ 0.46877486  0.28125852 -0.00612039],[ 0.47511619  0.27162319 -0.0073813 ],[ 0.48002651  0.26610705 -0.00770193],[ 0.46563807  0.30387497 -0.00619802],[ 0.47658202  0.28299958 -0.00829059],[ 0.4849169   0.27533776 -0.00840726],[ 0.49042162  0.27356017 -0.00812543],[ 0.4721618   0.31122002 -0.00907717],[ 0.48500037  0.29433712 -0.01128934],[ 0.49088448  0.29532737 -0.01020393],[ 0.49228883  0.30038467 -0.00878974],[ 0.47829908  0.3210609  -0.01173634],[ 0.48920339  0.31090945 -0.01301777],[ 0.49309295  0.3105689  -0.01149621],[ 0.4937804   0.31282392 -0.00967973]
[4.58848894e-01 3.52866888e-01 7.43258468e-08],[0.45450887 0.3341518  0.0028976 ],[0.45624191 0.31581077 0.00263349],[0.46177018 0.30464062 0.0014298 ],[4.68404651e-01 2.99572021e-01 2.71614612e-04],[ 0.4591082   0.30523196 -0.00179846],[ 0.4675391   0.28578442 -0.004653  ],[ 0.47349116  0.27589178 -0.00583119],[ 0.47810221  0.27034652 -0.00609413],[ 0.46594119  0.3082976  -0.00504975],[ 0.47602817  0.28713495 -0.0067295 ],[ 0.48370183  0.27904055 -0.00666946],[ 0.48878211  0.277156   -0.0062663 ],[ 0.47313395  0.31521899 -0.00794063],[ 0.48522246  0.29798171 -0.0097818 ],[ 0.49058646  0.29850867 -0.00867885],[ 0.49179265  0.3032167  -0.00728568],[ 0.47983861  0.32483777 -0.01057653],[ 0.49061874  0.31429675 -0.01141138],[ 0.49385777  0.31400007 -0.00963068],[ 0.49387282  0.3163698  -0.00765888]
[4.62252408e-01 3.57998937e-01 6.10500521e-08],[0.45695436 0.34011447 0.00380998],[0.45584324 0.3233844  0.00404934],[0.4564974  0.31170771 0.00341051],[0.45764726 0.304483   0.00266272],[ 0.46221709  0.30950767 -0.00113047],[ 0.47021273  0.29014003 -0.00320659],[ 0.47557181  0.27956635 -0.00403457],[ 0.47973412  0.27292427 -0.00422942],[ 0.46950796  0.31311634 -0.00450118],[ 0.47901243  0.29250053 -0.00538503],[ 0.48553795  0.28365111 -0.00511499],[ 0.4900876   0.28004205 -0.00491153],[ 0.47733051  0.32031399 -0.00739987],[ 0.48782131  0.30329412 -0.00839639],[ 0.49256048  0.30008066 -0.00734347],[ 0.49407575  0.30123109 -0.0064398 ],[ 0.48457825  0.32992184 -0.00994604],[ 0.49436539  0.31821433 -0.01045279],[ 0.49868497  0.31541798 -0.00890444],[ 0.5006485   0.31537431 -0.00738682]
[4.69936758e-01 3.61606866e-01 4.64270542e-08],[0.46262124 0.34504864 0.00275017],[0.45986453 0.32708234 0.0033667 ],[0.45994064 0.31470594 0.0035204 ],[0.4618611  0.30658764 0.00371259],[ 0.46915069  0.31372023 -0.00135968],[ 0.47526667  0.29372248 -0.00285829],[ 0.47940335  0.28302044 -0.00316585],[ 0.48267156  0.27601489 -0.0029372 ],[ 0.47669241  0.31760496 -0.00360463],[ 0.48437965  0.29610747 -0.00390794],[ 0.48981705  0.28658918 -0.00328475],[ 0.49354362  0.28222388 -0.00271975],[ 0.48433322  0.32488233 -0.00544418],[ 0.4931846   0.30734554 -0.00602056],[ 0.49767622  0.30243608 -0.00516589],[ 0.49929297  0.30231211 -0.00433083],[ 0.49118951  0.33417568 -0.00695313],[ 0.49900028  0.32169029 -0.00740538],[ 0.5027914   0.31742206 -0.00621095],[ 0.50482613  0.31612033 -0.00486914]
[4.79499638e-01 3.63704771e-01 5.38007079e-08],[0.47116423 0.34743279 0.00157723],[0.46772155 0.32912105 0.00116762],[4.67117906e-01 3.15085411e-01 3.79408797e-04],[ 4.66651291e-01  3.04518938e-01 -3.91831942e-04],[ 0.47668597  0.31683123 -0.00278059],[ 0.48202878  0.29603866 -0.00485031],[ 0.48597363  0.28494275 -0.00571447],[ 0.48906285  0.27742213 -0.00587553],[ 0.48529732  0.31993496 -0.00486936],[ 0.49290615  0.29852828 -0.0052592 ],[ 0.49736291  0.28818655 -0.00480378],[ 0.50006413  0.28301576 -0.00453349],[ 0.49345815  0.32636404 -0.00661204],[ 0.50303268  0.30781746 -0.0069869 ],[ 0.50581884  0.30385301 -0.00578373],[ 0.50565237  0.30464125 -0.00492505],[ 0.50064605  0.33521268 -0.00818751],[ 0.50729901  0.32359612 -0.00820371],[ 0.50849515  0.32127413 -0.00637753],[ 0.50774044  0.32183543 -0.00469065]
[4.89811748e-01 3.64056200e-01 5.00507333e-08],[0.48090845 0.34746748 0.00083919],[0.47667578 0.32645407 0.00048143],[4.75959390e-01 3.09789360e-01 6.88944274e-05],[ 4.73486632e-01  2.98973829e-01 -2.45773408e-04],[ 0.48720381  0.3162533  -0.00284604],[ 0.49223372  0.29560825 -0.00427209],[ 0.49584997  0.28496578 -0.00465637],[ 0.49807838  0.27825594 -0.00457731],[ 0.49585247  0.31958732 -0.00431357],[ 0.50271231  0.29755577 -0.00460402],[ 0.506513    0.28877622 -0.00426712],[ 0.50825596  0.28480646 -0.00389581],[ 0.50389421  0.32600108 -0.0054043 ],[ 0.51141411  0.30829117 -0.00558474],[ 0.51446939  0.30325806 -0.00471789],[ 0.51483303  0.3021211  -0.00408323],[ 0.5108788   0.33470824 -0.00630731],[ 0.51680332  0.32319623 -0.00599398],[ 0.51905435  0.319406   -0.004279  ],[ 0.51939225  0.31791687 -0.00274507]
[5.01100421e-01 3.63090068e-01 4.80047611e-08],[0.49227914 0.34681463 0.00133077],[0.48765379 0.32734635 0.000766  ],[4.85794365e-01 3.12600583e-01 3.67667708e-05],[ 0.48398095  0.30297852 -0.00066959],[ 0.49821517  0.31615806 -0.00350012],[ 0.50259548  0.294541   -0.005331  ],[ 0.50598931  0.28375563 -0.00577107],[ 0.50812018  0.2773909  -0.00554651],[ 0.50680143  0.31868526 -0.00510093],[ 0.51414084  0.29539686 -0.00556846],[ 0.51777935  0.28672966 -0.00480813],[ 0.51913261  0.28364268 -0.00392927],[ 0.5149318   0.32453519 -0.00623732],[ 0.5227474   0.30639833 -0.00598705],[ 0.52516973  0.30168626 -0.00445154],[ 0.52488178  0.30119297 -0.00327418],[ 0.52214015  0.33309054 -0.00718986],[ 0.5287652   0.32065195 -0.00602517],[ 0.52999747  0.31740826 -0.00348266],[ 0.52905214  0.31690559 -0.00132245]
[5.14569223e-01 3.61238569e-01 4.67935415e-08],[0.5050146  0.34440407 0.00084838],[5.00136733e-01 3.24392110e-01 2.16015935e-04],[ 0.49782479  0.30835772 -0.00051945],[ 0.49494407  0.29742929 -0.00114289],[ 0.51101053  0.31313723 -0.0029453 ],[ 0.51516855  0.29167026 -0.00445653],[ 0.51860178  0.28101152 -0.00478859],[ 0.52093464  0.27449808 -0.00458664],[ 0.51956856  0.31568044 -0.00428923],[ 0.52623749  0.29351556 -0.00436064],[ 0.52987599  0.28495249 -0.00349282],[ 0.53145862  0.28142074 -0.00268251],[ 0.52775168  0.32166845 -0.0053123 ],[ 0.5348264   0.30479503 -0.00499085],[ 0.53718579  0.30024171 -0.00364552],[ 0.53724325  0.29938564 -0.00270328],[ 0.53515643  0.33007511 -0.00620097],[ 0.54105043  0.31862503 -0.00523221],[ 0.54220378  0.31609789 -0.00295971],[ 0.54167259  0.31586263 -0.00103917]
[5.30341387e-01 3.57766062e-01 4.45435049e-08],[ 5.20364285e-01  3.40222299e-01 -2.25997632e-04],[ 0.5141117   0.31788644 -0.00115718],[ 0.51035929  0.30012178 -0.00193678],[ 0.50592345  0.28953952 -0.00256658],[ 0.52620357  0.31046578 -0.00427064],[ 0.52991223  0.2890642  -0.00589716],[ 0.53303319  0.27847695 -0.00631184],[ 0.53509963  0.27247724 -0.00616765],[ 0.53499323  0.31342274 -0.00510899],[ 0.54148     0.29102606 -0.00531392],[ 0.54416853  0.28266466 -0.00449227],[ 0.54472303  0.27959633 -0.00378563],[ 0.54297596  0.31913045 -0.00562688],[ 0.55069774  0.30142879 -0.00544435],[ 0.5521391   0.29694891 -0.00401056],[ 0.55108023  0.29674876 -0.00306843],[ 0.55003721  0.32687154 -0.00607422],[ 0.55563223  0.31511554 -0.00522395],[ 0.55587977  0.3129034  -0.0029151 ],[ 0.55428988  0.31328571 -0.00105304]
[5.43626964e-01 3.55317026e-01 3.97254070e-08],[ 5.33936322e-01  3.38476062e-01 -3.36866680e-04],[ 0.52790302  0.31657368 -0.00142088],[ 0.52364999  0.29925534 -0.00233729],[ 0.51913035  0.28853422 -0.00309545],[ 0.54000902  0.3082352  -0.00409249],[ 0.54384512  0.28739801 -0.00551756],[ 0.54698616  0.2769739  -0.00575734],[ 0.54919589  0.27074677 -0.00556758],[ 0.54879832  0.31103808 -0.00491716],[ 0.55555433  0.28926542 -0.00502687],[ 0.55805463  0.28155923 -0.00400546],[ 0.55841589  0.27846691 -0.00315339],[ 0.55698586  0.3165898  -0.00544998],[ 0.56467235  0.29889914 -0.00521029],[ 0.56579816  0.29435813 -0.0033994 ],[ 0.56460637  0.29379082 -0.0021576 ],[ 0.56434023  0.32412621 -0.00593333],[ 0.57014972  0.31141111 -0.00486247],[ 0.57065517  0.30888376 -0.00223557],[ 5.69363832e-01  3.08948517e-01 -1.51140324e-04]
[5.58290243e-01 3.53294790e-01 3.70148214e-08],[ 0.54788578  0.33761826 -0.00128894],[ 0.54139513  0.31672096 -0.00275094],[ 0.53703719  0.2995109  -0.00400119],[ 0.53299785  0.28804129 -0.00499844],[ 0.55390865  0.30626619 -0.0040073 ],[ 0.55668229  0.2861405  -0.0056695 ],[ 0.55932206  0.27575803 -0.00629106],[ 0.56117421  0.26930091 -0.00636337],[ 0.56265527  0.30922225 -0.00456226],[ 0.56882519  0.28784424 -0.00492414],[ 0.57074809  0.28021395 -0.0039813 ],[ 0.57073534  0.27716279 -0.00316212],[ 0.57051814  0.31497163 -0.0050274 ],[ 0.57744581  0.29683152 -0.00526514],[ 0.57740152  0.29420945 -0.00332688],[ 0.57552743  0.29535553 -0.00186616],[ 0.5774309   0.32236841 -0.00556933],[ 0.58222705  0.30921891 -0.00500064],[ 0.58122438  0.30862281 -0.00239348],[ 5.79166830e-01  3.10368866e-01 -2.57529347e-04]
[5.70360661e-01 3.53638798e-01 3.55487444e-08],[ 0.55963886  0.33867949 -0.00175073],[ 0.55280262  0.31886685 -0.00300227],[ 0.54861248  0.30287898 -0.00395287],[ 0.54463935  0.29238912 -0.00471206],[ 0.56538618  0.30753347 -0.00382136],[ 0.56783658  0.28774396 -0.00546448],[ 0.57014155  0.27715009 -0.00624153],[ 0.57190281  0.27007911 -0.0065352 ],[ 0.57433492  0.30994579 -0.0040875 ],[ 0.57907838  0.29039651 -0.00395421],[ 0.58124959  0.28137866 -0.00319406],[ 0.58204001  0.27639794 -0.00273863],[ 0.58216476  0.31536335 -0.00441939],[ 0.58749998  0.29892957 -0.00421339],[ 0.58888781  0.29304728 -0.00301194],[ 0.58859497  0.290539   -0.00238648],[ 0.58896315  0.3225348  -0.00492841],[ 0.59277564  0.31212175 -0.00463848],[ 0.59350556  0.30959332 -0.0029242 ],[ 0.59325838  0.30886987 -0.00149863]
[ 5.78716278e-01  3.55107069e-01 -5.75808023e-08],[ 5.68551064e-01  3.37898374e-01 -3.88730667e-04],[ 0.5620935   0.31528059 -0.00209703],[ 0.55589616  0.29659912 -0.00356286],[ 0.55037791  0.28415072 -0.00482007],[ 0.57565457  0.30523473 -0.00600153],[ 0.5788914   0.28049928 -0.00721877],[ 0.58057421  0.27391213 -0.00677675],[ 0.58137053  0.27033761 -0.00602735],[ 0.58475751  0.30886179 -0.0062688 ],[ 0.59079921  0.28378752 -0.0056554 ],[ 0.58942348  0.27999589 -0.0028434 ],[ 0.58732408  0.27979448 -0.00111797],[ 0.59241927  0.31557134 -0.00617107],[ 0.59830081  0.29378906 -0.00504949],[ 0.59592265  0.29175222 -0.00167292],[5.93075931e-01 2.93247998e-01 2.02044757e-04],[ 0.598625    0.32385367 -0.00601143],[ 0.60325533  0.30821514 -0.00371133],[ 6.01268828e-01  3.05402428e-01 -1.06683146e-04],[0.59900182 0.30602956 0.00226619],[5.79824626e-01 3.53027165e-01 4.14072332e-08],[ 0.56938004  0.33893546 -0.00100132],[ 0.56361204  0.3213214  -0.00251887],[ 0.55958921  0.30706361 -0.00390959],[ 0.55578625  0.29721633 -0.00517109],[ 0.57492775  0.30890608 -0.00413768],[ 0.57736909  0.28830361 -0.00632709],[ 0.57975906  0.27764729 -0.00726127],[ 0.58149642  0.2712923  -0.00742902],[ 0.58373129  0.31110314 -0.00474558],[ 0.58885443  0.28958738 -0.00548055],[ 0.59047884  0.28089172 -0.00477154],[ 0.59063119  0.27708083 -0.00395431],[ 0.59157324  0.31624222 -0.00526232],[ 0.59730321  0.29829779 -0.00552816],[ 0.59778917  0.2938143  -0.00386403],[ 0.59676421  0.29295284 -0.00250898],[ 0.59823626  0.3233214  -0.00582745],[ 0.60221052  0.31108606 -0.00533909],[ 0.60240829  0.30804971 -0.0029823 ],[ 0.60167873  0.30702817 -0.00088632]
[5.87053299e-01 3.54335696e-01 3.80078475e-08],[ 0.57723004  0.33996242 -0.00057938],[ 0.57179642  0.32272211 -0.00193948],[ 0.5683943   0.30891648 -0.00318877],[ 0.56572771  0.29904166 -0.00431901],[ 0.58322334  0.31070289 -0.00458474],[ 0.58612716  0.29065207 -0.00677365],[ 0.58849466  0.27985036 -0.00767248],[ 0.59028554  0.27299774 -0.00789597],[ 0.59199369  0.31311136 -0.00553719],[ 0.59797364  0.29117802 -0.00630895],[ 0.59984571  0.28299236 -0.00539062],[ 0.60018438  0.27988926 -0.00448359],[ 0.59976131  0.31845805 -0.00631223],[ 0.60658091  0.30052003 -0.006564  ],[ 0.60685062  0.2961041  -0.00468893],[ 0.60533661  0.29565758 -0.00328947],[ 0.60642266  0.32584429 -0.00713316],[ 0.61160433  0.31343323 -0.00662207],[ 0.61046708  0.31189427 -0.00403019],[ 0.60810119  0.31293377 -0.00183519]
[5.93842149e-01 3.59070897e-01 3.34972547e-08],[ 0.58421546  0.34432557 -0.0015912 ],[ 0.57846475  0.32549348 -0.00315851],[ 0.57487887  0.30985889 -0.00433218],[ 0.57090676  0.29932591 -0.00526085],[ 0.59075326  0.314125   -0.00506752],[ 0.59377879  0.29344776 -0.00679597],[ 0.5963003   0.28344935 -0.00723461],[ 0.59815758  0.27719587 -0.00709643],[ 0.59999603  0.31761026 -0.00533046],[ 0.60536653  0.2961317  -0.00578032],[ 0.60691977  0.28756401 -0.00469284],[ 0.60707659  0.28387749 -0.00367483],[ 0.60768563  0.32354039 -0.00547467],[ 0.61411542  0.30585113 -0.00575357],[ 0.61394602  0.30096671 -0.00384713],[ 0.61204028  0.30030593 -0.00226892],[ 0.61399496  0.33062404 -0.00569127],[ 0.61863822  0.31711495 -0.00515172],[ 0.61820924  0.31382534 -0.00259223],[ 6.16711140e-01  3.13426793e-01 -3.28141236e-04]
[5.99926531e-01 3.66764277e-01 2.67266564e-08],[ 0.59074771  0.35139853 -0.00070341],[ 0.58523744  0.33276728 -0.00169423],[ 0.58237344  0.31806931 -0.00257787],[ 0.57936376  0.3087399  -0.00337856],[ 0.59765226  0.32129213 -0.00372175],[ 0.60086012  0.30083227 -0.0054844 ],[ 0.60370106  0.29047397 -0.00636263],[ 0.60573065  0.28328156 -0.00675109],[ 0.60652936  0.32462823 -0.00456609],[ 0.61223483  0.30500636 -0.0048448 ],[ 0.61502647  0.29587737 -0.00455724],[ 0.61615932  0.290566   -0.00444582],[ 0.61412144  0.33074957 -0.00533965],[ 0.62019032  0.3150965  -0.00550883],[ 0.6222083   0.30811343 -0.00495624],[ 0.62200028  0.30482256 -0.00471848],[ 0.62065113  0.33851582 -0.00614138],[ 0.62580836  0.32727468 -0.0059162 ],[ 0.62653887  0.3229638  -0.00438438],[ 0.62557697  0.32088569 -0.00312783]
